video_id,c_pc1,c_pc2,c_pc3,c_pc4,c_pc5,c_pc7,c_pc8,c_pc10,c_pc13,c_pc17,c_pc21,c_pc32,c_pc34,c_pc36,c_pc44,c_pc46,c_pc52,c_pc60,c_pc63,c_pc64,c_pc68,c_pc77,c_pc92,c_pc108,c_pc141,c_pc142,c_pc185,c_pc208,c_pc244,c_pc292,video_duration,release_year,text_len,nb_hashtags,nb_emojis,hashtag_density,emoji_density,sentiment_score,sentiment_abs,up_uploader_alpedhuez,up_uploader_avoriaz,up_uploader_baqueiraberetoficial,up_uploader_chamonix_montblanc_off,up_uploader_crans_montana,up_uploader_davosklosters,up_uploader_grandvalira_andorra,up_uploader_kitzbuehel_official,up_uploader_lech_zuers,up_uploader_megeve_officiel,up_uploader_stanton_arlberg_official,up_uploader_tignesofficiel,up_uploader_val_thorens,f1_sharpness_x,f1_brightness_x,f1_saturation_x,f2_sharpness_x,f2_brightness_x,f2_saturation_x,f3_sharpness_x,f3_brightness_x,f3_saturation_x,f4_sharpness,f4_brightness,f4_saturation,f5_sharpness,f5_brightness,f5_saturation,hook_motion,hook_shake,content_motion,content_shake,max_peak_motion,yolo_person_x,yolo_ski_snow_x,avg_face_count_x,max_face_coverage_x,body_presence_score_x,dominant_emotion_angry_x,dominant_emotion_disgust,dominant_emotion_fear_x,dominant_emotion_happy_x,dominant_emotion_neutral_x,dominant_emotion_none_x,dominant_emotion_sad,dominant_emotion_surprise,num_cuts_x,R1,G1,B1,W1,R2,G2,B2,W2,R3,G3,B3,W3,nb_textbloc,att_mean_saliency,att_max_saliency,att_min_saliency,att_skewness,att_kurtosis,att_hook_score,att_outro_score,att_peak_location,att_high_attention_ratio,att_attention_instability
6959192993014287622,-6.162307632943602,5.882165201766104,-2.164082209701948,4.03041165208153,-0.7314133090219253,-3.125273769112939,-2.971246503317712,-0.4085998228381335,1.4934224290695246,0.09395819664055434,-1.6058683062846013,1.597557639622927,-0.9252058533966845,-0.8611674929967899,-0.8807177554418036,-0.271055075465569,-0.27429864844018853,-0.07610539381398512,1.2339663615435386,1.011726218035214,0.2428103747260234,-1.145341534169776,0.09229303286114914,0.44066225054563374,0.8895210850131313,0.15784024134017632,-0.44026736005606726,0.2697020577609152,0.0934060436809653,0.21643082838296696,14,2021,100,8,0,0.0792079207920792,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,212.45,127.79,92.98,21.2,140.67,74.91,230.14,121.63,68.34,114.92,135.29,39.3,,,,3.3693337440490723,5.382969379425049,1.4302932024002075,0.9571937322616576,6.2942423820495605,3,1,0.5,0.001,0.75,False,False,True,False,False,False,False,False,4,185,182,182,0.42925,87,103,129,0.3845,46,45,58,0.18625,0,17.068206787109375,20.64439582824707,10.79196548461914,-0.8702363967895508,0.7266051769256592,12.487075805664062,19.01967430114746,0.9333333333333332,0.9666666666666668,1.7204744815826416
6963197595422346502,3.096496264367479,-6.145526860281891,-3.782430682447361,3.4708537933201793,-1.8164352629340919,1.4190454858426604,1.134288717218543,-2.6936528910545077,-3.5643955142045884,0.2780204988161978,-1.4508870917674745,0.43696439595027387,-0.10603400554451817,0.4826665592860481,-1.4497358886113505,-0.30977582635517,-0.4072577260837827,0.6269618696913795,-0.04461332233695143,-0.4578367284920194,0.9041730013245523,0.20505094958095904,-1.8058553194286935,-0.24302958926958707,-1.4705844251254054,-0.25092461888791767,0.04426803266035786,-0.04944081378580987,0.18570822907413073,0.0630687447663668,11,2021,145,14,0,0.0958904109589041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,552.23,139.01,60.12,144.41,107.69,81.65,211.24,108.97,95.84,44.67,127.5,71.95,306.52,111.39,92.89,0.5607495307922363,0.225720539689064,0.3198172748088836,0.036320187151432,0.8404618501663208,1,0,0.4,0.0019,0.2,False,False,False,False,True,False,False,False,4,121,130,108,0.3910714285714285,58,59,50,0.3400892857142857,192,196,195,0.2688392857142857,1,16.613737106323242,20.707740783691406,12.0951566696167,-0.3203236758708954,-0.5604584217071533,14.135050773620604,15.413291931152344,0.5,0.9583333333333334,2.155738592147827
6963263758630194437,5.234719794502234,-5.744567602073953,-6.193881781582623,1.5700643531295726,0.26065647744289067,4.582949221199952,-3.2187976009054924,-3.236329612559107,-2.223295289235069,1.0017673218276273,-1.0921892281682055,0.24779202343832996,0.7277478694032788,0.7042197923223185,-1.018292854373775,0.42737565066505245,-2.632085094769124,1.1031543811751603,0.4525458727312957,-1.3123147528350272,0.6995508603806335,0.7152843974446431,0.6615958832853651,-0.0681062532541285,-0.7960926693842287,0.08650682679806154,-0.051342018488377224,0.10752009417126496,0.18184283161273126,0.7046001508818504,11,2021,146,13,0,0.0884353741496598,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.16,107.71,58.37,373.26,118.13,55.73,548.92,156.06,39.98,96.21,136.42,90.11,697.23,102.17,146.14,0.0525901168584823,0.000813819351606,0.0007798392907716,5.925462573941331e-07,0.0708445683121681,1,0,0.4,0.0113,0.4,True,False,False,False,False,False,False,False,18,75,155,189,0.1938928571428571,80,73,53,0.4734285714285714,184,180,167,0.3326785714285714,2,17.25630760192871,22.032146453857425,13.036606788635254,0.0731000900268554,-0.6041994094848633,13.874412536621094,20.79682350158692,0.88,1.0,2.101246118545532
6969101040918465798,-1.8037699536024343,-16.588776057074597,-1.3745706039480143,-4.167872886672978,-0.4033860772254834,2.803498068847154,-3.1224837258689733,-2.722923365947013,-2.1399155961061616,4.242224936133433,-0.7404386197075992,-2.453255397921284,-1.2005878736772313,-0.5103438042439872,-0.30599087448829215,2.2397138393939264,2.5497855109307626,-0.02453099325293235,0.48128328224254496,-1.5399951355876758,-1.375734382056716,1.729379924790389,0.9897609667183236,-1.6158402309363025,0.2700941869319004,0.22257965937107654,0.3569851429499278,-1.1818390675082782,1.1730688972758614,-0.29605952292993426,10,2021,126,8,1,0.0629921259842519,0.0078740157480314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,713.3,99.03,122.92,726.97,104.65,129.07,,,,,,,,,,0.047732014209032,0.0025752605870366,,,0.0605927668511867,0,0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,0,210,219,236,0.1870357142857142,56,73,53,0.60175,58,143,193,0.2112142857142857,0,16.556114196777344,17.603313446044922,15.994043350219728,0.4752409756183624,-0.3547351360321045,16.91606903076172,16.070220947265625,0.05,1.0,0.2611988484859466
6972416280762649861,5.136650936772458,-2.9167603810021885,-4.007803242813439,-0.17148300874180808,-1.0657559026268293,-4.87795006561896,-1.0776864772251766,-0.7139202319158238,0.7210742245296644,0.4652659020496172,-0.7877545384103664,0.25764665128302594,-0.13833550462762326,0.28362379207320615,-0.2900374265406829,0.4824864940685269,-1.7433791924699877,0.6016321725669526,-0.701812739662804,0.5224500634239749,0.5199661333205415,-0.8758247093204851,1.3078173110705378,-0.5096694690765006,-0.08408680771261852,0.09323090756618081,-1.1644573372892182,-0.062609087235141,0.3853541921901834,0.3266193479316613,12,2021,146,13,0,0.0884353741496598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.93,139.55,22.55,14.44,124.64,37.86,15.58,100.14,46.51,22.9,165.56,28.38,10.17,107.23,45.28,13.689067840576172,260.408447265625,8.028775215148926,37.4079475402832,21.30330848693848,0,0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,4,64,65,55,0.4715625,209,213,214,0.1940178571428571,110,114,95,0.3344196428571429,0,17.03346061706543,21.134992599487305,14.195396423339844,0.2986253798007965,-0.5465042591094971,16.991729736328125,18.884565353393555,0.7037037037037037,1.0,1.923678517341613
6979673025503366405,6.583231115580242,4.176568743925778,-1.4490329779842592,5.42797987945917,-2.4664877401019187,-2.1416141285922734,2.3232518040759675,1.5709187600855379,-0.1544336617049442,-1.60869960552727,-0.22374932981770296,0.22257821808025863,1.3399521450445142,0.21493220374520225,-2.027505647387038,0.8956779240078498,-2.0818615458001624,-0.28997712866955494,1.128431066583252,1.196170052270602,2.207863137089839,0.24193447064074994,-1.6928071315206983,-0.296604880729848,0.6759077617713067,-1.3365959885307657,0.45694650196409853,-1.387878891322519,-0.1769388468187432,-0.11179408158131289,13,2021,150,13,1,0.086092715231788,0.0066225165562913,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.5,145.92,36.84,126.04,145.9,37.24,136.9,151.14,36.4,107.11,145.96,55.54,,,,0.1229018867015838,0.0088709164410829,0.4272072315216064,0.088661216199398,0.5291395783424377,4,0,0.75,0.0007,1.0,False,False,False,True,False,False,False,False,3,138,148,164,0.4402380952380952,51,61,70,0.2359523809523809,185,189,197,0.3238095238095238,0,17.744508743286133,22.114490509033203,13.809955596923828,-0.0865635126829147,-1.4194642305374146,14.496421813964844,20.63473320007324,0.9629629629629628,1.0,1.1002339124679563
6980696986135710981,-4.268460490039096,-11.800911703752469,2.8170053094956806,-1.4169180373513486,-1.3199260339516947,-0.2619221598306641,4.871055595665913,4.026987350248647,-1.4422805145475164,-1.1670391085435103,0.598280364830956,0.270874607771824,2.0791944272036473,1.1273833301239902,-0.8680975681986045,-2.759752719389356,2.1944000873551532,0.8905541494309759,0.35724598844006084,1.6119550435032992,-1.3131881591063634,-0.360271845092704,-0.6782770940291573,-0.057759105935144626,0.21248942516228878,-0.07805416055618078,-0.45805044570527437,0.08412468929834546,-0.5065692654444485,0.216231406174999,9,2021,103,4,2,0.0384615384615384,0.0192307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,907.58,96.4,97.79,1297.45,125.43,95.73,,,,,,,,,,5.022024631500244,99.2855987548828,,,9.983952522277832,0,0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,2,106,127,100,0.3532589285714286,137,175,219,0.4262053571428571,51,65,51,0.2205357142857142,0,15.445768356323242,18.928125381469727,14.687731742858888,2.2453396320343018,3.6240663528442383,12.404574394226074,15.502903938293455,0.0526315789473684,0.9473684210526316,2.0902695655822754
6982843678305897734,9.872930002201638,0.31715639642955673,1.9236197281920846,1.5931411714999726,-2.483324232273114,0.7032283200333307,5.150607002145093,-2.339474623882198,-2.2197671158690264,-0.296358910851812,1.0674722967702712,2.204346706973472,-3.006933777139185,0.21597230502119252,-2.6482748815499204,-2.120638160723263,-0.44115244239774376,0.822427727841879,2.471360328303257,0.7787987130577992,-2.646690244008532,6.21537789482649,-0.9183826588898891,1.2240222830341194,-1.7511520663242348,5.208313887684594,0.23151676199921292,1.977018821319614,-0.5940856399420396,-0.3071823939065357,13,2021,144,11,0,0.0758620689655172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3200.14,96.34,145.83,1986.84,98.43,145.58,,,,,,,,,,0.2207539975643158,0.0375339053571224,,,0.3060466647148132,0,0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,0,175,168,138,0.2374862637362637,52,48,27,0.4284065934065934,115,111,79,0.3341071428571429,1,17.932024002075195,20.495508193969727,15.453653335571287,-0.1239712312817573,0.0153851509094238,18.405521392822266,17.03059196472168,0.1071428571428571,1.0,1.1274174451828003
6994481888182144262,-3.3665715293765404,-13.724201494819582,-1.1996413741864809,1.497692018612114,4.759963914626434,-0.8715167595195153,-2.1329199819611593,-3.2159868426781646,-2.187484434511684,-1.358693141512669,0.9528460399515456,0.225524552008813,-3.7107276366765647,-2.8043556456044465,0.21780895767459832,3.0907758620978507,-2.4826271517255174,0.19081747326799386,-0.1288220114250069,1.9506294165657883,1.1180462861644205,-0.28569396859143076,1.2420135542016923,0.08928688577339107,-0.7475588093783715,-0.23044898500893973,-0.5291845954103088,-0.35839660508072324,-0.4323784997293575,0.10879293735399255,14,2021,117,3,2,0.0254237288135593,0.0169491525423728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,517.77,156.51,50.93,488.26,139.3,46.99,,,,,,,,,,0.6368191242218018,0.1151155680418014,,,0.6680117845535278,0,0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,0,174,171,166,0.2925595238095238,102,101,93,0.3689285714285714,34,35,36,0.3385119047619047,0,18.09296989440918,20.661964416503903,16.356298446655273,0.006945960689336,-0.8616013526916504,17.302433013916016,19.077232360839844,0.6129032258064516,1.0,0.541846513748169
6994839726846971142,2.56291782857163,-6.245159839403819,-0.7291374141686737,3.1671803592274346,0.27437344806034336,-4.501425992128587,0.15327845701346793,-0.3670325358173616,-2.5699930910450535,-1.5301903184396612,0.011658117530439674,-0.07985574648417493,-0.46675183236897144,1.4595371684888978,-1.3610559782480247,-0.5041180782558752,-2.470714769365455,-0.3064765121812721,-0.00020331518629524315,1.45309241945032,0.6336244294853016,0.07405757040194808,0.41266542219201735,1.277130688263064,1.311362225296631,1.3212761509046538,0.12325399861743823,-0.1170770076621111,-0.22363858935985034,0.033240025266786086,13,2021,147,3,2,0.0202702702702702,0.0135135135135135,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.15,122.62,62.82,347.67,122.68,60.06,41.71,134.66,67.51,91.23,140.16,51.65,1219.72,136.26,43.56,0.1296567916870117,0.0461552739143371,0.6368362903594971,0.1596222668886184,1.0094690322875977,1,0,0.2,0.0464,0.2,False,False,False,True,False,False,False,False,6,10,10,12,0.2747857142857143,172,188,200,0.3068214285714286,100,104,100,0.4183928571428571,4,17.62887191772461,20.99740600585937,12.274818420410156,-1.0718860626220703,1.443356990814209,16.9002628326416,11.694209098815918,0.5,0.8928571428571429,2.003268480300904
7001054542804667653,-10.543280933656293,2.655236597005586,3.0100955189175638,3.5841008502286877,-1.0255412119114942,-1.206893717980892,-0.48053604883621986,0.42787614956893605,1.6436486234518157,0.8820745617840023,2.55173748934981,-0.7314959898435973,-0.8931293778026792,0.6365446868430934,-0.23296191845456957,-0.5176700866333619,0.4439258861775693,-0.20095823927042147,4.4088204322327844e-05,-0.520879384113557,0.4052817081590432,-0.30743839832928155,-0.42198495518535917,-1.4333251303567116,0.6248173296516061,0.6176720720893388,0.12575845776372652,0.304962557347416,-0.22845983277281337,0.20559749895317592,11,2021,50,3,1,0.0588235294117647,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,407.13,132.46,61.71,631.52,139.15,46.3,808.0,139.0,56.97,529.56,152.79,34.41,,,,1.0276079177856443,0.7730826735496521,0.5019359588623047,0.1063231900334358,1.3950798511505127,4,0,1.0,0.0012,1.0,False,False,False,True,False,False,False,False,3,185,185,191,0.4557589285714286,60,66,81,0.1633928571428571,117,129,153,0.3808482142857143,0,17.62380027770996,19.4354190826416,15.226761817932127,-0.3273411393165588,-0.0608019828796386,17.481882095336914,17.026565551757812,0.217391304347826,1.0,1.0703030824661257
7001083090462346501,8.268341450852015,-4.050965897986533,-3.5041784186360356,3.2950077656261483,-1.125900700757783,-3.007798451122149,-1.4803328010667005,1.2420152631023282,-6.114274512855998,0.5879420370718856,-2.0100885296968887,-0.6813779684090665,0.593082074700929,-1.905524865305362,-2.416544601083214,3.0323414588451874,1.242124338535776,-1.2382668952136824,0.30902934499203705,-1.511621384349171,0.08694232095326093,1.0350137745475587,3.0158379251653082,-2.9194923593677538,0.2936518366230264,0.5214086355378366,0.22528202195604438,1.4273884580450924,-1.1045640263764036,0.13974659507531312,14,2021,128,11,1,0.0852713178294573,0.0077519379844961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,551.0,167.34,71.83,349.17,169.55,69.14,355.59,171.11,64.8,145.45,172.87,137.13,228.54,158.63,97.47,0.70899498462677,0.2655260860919952,0.7717910408973694,0.3672174215316772,1.6276812553405762,0,0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,5,192,132,69,0.2191428571428571,173,198,214,0.52,39,33,36,0.2608571428571428,0,17.569843292236328,21.91668510437012,13.776437759399414,-0.0631632208824157,-1.5588674545288086,21.29765892028809,14.616748809814451,0.0,1.0,1.15974223613739
7004414493086240006,-9.264454132595585,9.196537710816516,-3.0116577223863246,4.954648606728822,-1.0635185445748974,-3.7483430656938745,-2.061176883722091,-2.619337143217855,-2.808352909743205,4.062132695188048,2.2612347489403932,-0.7841801143118107,-0.7487358924579197,1.0400757504382772,0.8946926534753152,1.5292110020487029,1.3628427065194186,0.874435147026104,-0.06782204229171747,-0.7297029831626505,-0.3174610621213812,-1.0251663319617021,-0.6717976648944662,-0.04576604409101917,0.27652760194904225,-0.6279636737927466,-0.618951390374316,-1.125044130712651,-0.07740912478452634,0.126459315367428,10,2021,58,7,0,0.1186440677966101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.73,201.12,17.78,36.51,201.26,18.07,,,,,,,,,,0.0,0.0,,,0.0,4,0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,0,181,183,198,0.4723660714285714,59,59,69,0.0378125,209,210,222,0.4898214285714286,0,14.959484100341797,18.14529228210449,12.3782377243042,0.6431333422660828,-0.5120973587036133,13.857799530029297,17.066116333007812,0.9090909090909092,0.9090909090909092,1.0793397426605225
7007863408129215749,1.9535335869656718,-0.7111649896233565,2.8155633767946866,1.4298632086354985,-1.2683904367479846,-5.091943718245253,-1.5729291989567693,1.4452839412040726,1.6335749075224228,0.917363449807873,-2.1231429704204317,0.635498990864984,-0.3307680375786983,-0.49347402126268913,1.463459339960863,-1.8605424643570345,-0.16295695703584034,-0.8195400878203544,0.03908248614931234,0.08025785919013055,1.4561864656661254,0.40640104433533325,-0.7311837017410748,0.2040435165877809,0.13811894472791314,-0.029701317972921595,0.11147819714453279,-0.3613149258553989,-0.5439092262468423,-0.157786247905731,10,2021,36,2,0,0.054054054054054,0.0,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.14,114.82,97.41,109.64,129.26,74.14,190.63,110.64,57.6,433.52,102.94,109.26,389.53,130.24,59.57,1.0981210470199585,0.8045442700386047,0.4747824966907501,0.1904260665178299,2.104589462280273,8,1,1.2,0.0275,1.0,True,False,False,False,False,False,False,False,10,174,188,206,0.3098571428571428,128,114,116,0.3204642857142857,46,46,61,0.3696785714285714,0,18.190624237060547,21.74140739440918,15.506620407104492,0.3015558123588562,-0.7648837566375732,17.868127822875977,20.306486129760746,0.9,1.0,2.020126819610596
7012661937477537030,-6.2507320948760565,4.071137270094535,-2.4714844987262548,-7.131353134448794,-2.807583432319817,-1.2460857784372128,0.2211570425544374,-2.516111607881619,-3.0556207857533075,-0.7930997602434144,-1.4392129200319674,2.0925739259286567,-1.3594397130068596,1.6315745463395541,0.2281588320875278,0.950723472005538,0.7913028028688531,-0.9759612535810424,0.5169421705656172,0.975969701440485,1.504807811500837,-0.636679622933685,-0.8414452977770651,0.6074905660575395,0.03729743655086809,0.8491467946842545,0.4329202512250891,-0.9511309857554879,-0.5414965954942783,0.7291937054000543,14,2021,99,4,3,0.04,0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.81,118.23,86.41,788.47,125.73,81.58,760.79,135.35,78.3,698.36,137.1,99.12,,,,0.0892883986234664,0.0070514497347176,0.2000198066234588,0.0201710052788257,0.281615138053894,4,0,0.25,0.0001,0.25,True,False,False,False,False,False,False,False,2,71,89,134,0.4400595238095238,206,211,233,0.4403869047619048,37,36,55,0.1195535714285714,0,17.447290420532227,21.599998474121094,13.640048027038574,-0.1528665572404861,-0.95112943649292,21.33065795898437,16.90288734436035,0.0666666666666666,1.0,0.5536633133888245
7013121880366255365,0.16441953878741827,-14.948047741252234,-1.5015402884218256,-2.137418348338386,0.20634202831328766,2.7519956992403527,0.0701975788538218,-0.7129936083482825,2.4095091380017517,-0.7078514071003653,-1.0266779327972948,0.16902159781824092,0.6437936614084574,0.47203808674168163,-0.02651879434592827,-0.07573340010229179,0.675384860624046,1.2046187412623246,1.6056293444832386,0.9888769979796983,-2.3616082014413973,-0.2639336433215733,-0.638461339921724,0.9293043963814277,0.053204699767833555,-0.42971697374010714,0.1373442987586926,0.8155089812170285,0.5031270999054489,-0.7708228593037565,6,2021,44,0,0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,366.64,116.22,63.82,274.45,122.35,66.66,,,,,,,,,,0.6172821521759033,0.1045108288526535,,,0.7483466863632202,0,0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,0,107,111,84,0.2385714285714285,163,169,175,0.5358035714285714,46,53,24,0.225625,0,16.75391960144043,18.431020736694336,13.393084526062012,-1.2787219285964966,0.8842427730560303,16.51713752746582,17.989492416381836,0.8461538461538461,1.0,0.9953051209449768
7014030961486630149,0.5667470697856175,-8.862927933369836,-1.3296890585396328,2.969499297689492,4.657979622237047,-2.4549530154041945,-0.3903177544933217,-0.2161786832720132,-1.5478166062026364,-0.12730096809621522,1.7748015299477133,1.0533327143070774,0.03563225090674517,-2.961169410145647,0.19588695738131504,0.5296190350833978,-0.601229027743486,-1.09328652052596,0.6471084650142398,-0.9286845252547185,0.9338526052508404,-0.2949553405807832,-0.5017844128451246,-0.590827361752861,-1.1022410199526642,0.016225678127796708,0.1843629198120913,0.3225524547534652,-0.09233000481831706,1.0961475803249918,12,2021,222,20,0,0.0896860986547085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,502.4,165.42,42.32,503.91,163.2,42.87,675.8,102.38,71.38,843.87,125.41,21.43,1056.46,99.64,73.66,0.0308190360665321,0.0003752242773771,0.0014434276381507,1.8238082475363624e-06,0.0422169007360935,4,0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,14,131,119,104,0.2751190476190476,213,205,197,0.2929761904761905,43,44,39,0.4319047619047619,2,17.86517906188965,22.522384643554688,14.918938636779783,0.7181011438369751,-0.3470473289489746,17.648733139038086,20.054079055786133,0.72,1.0,1.3176389932632446
7018383080205356293,-4.531186616951728,6.967067698817384,-0.625307742125632,-1.3375810339884988,-4.711676868522526,-1.374236133531271,1.1725892717941444,-0.4447540747703016,-0.4312318061285945,-1.8265456728607388,-0.6531846188265583,-1.9599826903851307,-3.657010107342271,3.5546185746151244,-2.1380375158337026,3.377863229623476,-0.6782120253788112,0.09224569686076671,-1.6362454400851851,-2.2086758187652995,-1.338645622045887,-0.7392504972719552,0.36345525863569816,-0.8189012304720724,-1.6551035681044917,0.2825583176869547,-0.20879614964548032,-0.808544039683621,0.34750210721954394,-0.27555451961277366,9,2021,66,2,0,0.0298507462686567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,209.1,180.78,72.94,182.61,180.37,72.94,,,,,,,,,,0.0457501858472824,0.0011994019150733,,,0.0483230501413345,2,0,0.5,0.0004,0.5,True,False,False,False,False,False,False,False,0,173,207,228,0.823125,68,45,69,0.0827232142857142,116,131,153,0.0941517857142857,0,19.94076538085937,21.17378807067871,19.04855728149414,0.1156676411628723,-0.6458325386047363,19.794586181640625,20.751649856567383,0.9523809523809524,1.0,0.3326894640922546
7018826174767942918,-3.5787234392423963,-0.16010402238494295,-4.875109030239782,2.7328967007365996,2.943487603652231,-4.905828098818372,-6.461916115167375,-2.107982810502412,2.8448507120469384,-0.5081662695796731,-4.470313517231505,1.5086398696503083,0.41946534688449394,-0.8145759672299314,1.453463943690028,-2.9266028832708226,0.12713802493871262,1.6709890594583652,-2.404799259047857,-1.3260436159101443,1.167486614903896,-1.5254087778918084,0.36788339669615516,1.5911474840599742,-0.26451074216199755,-0.05999140760586843,-0.11417157211760288,-0.6647398122575605,-0.11245089956748222,-0.5122454180662194,9,2021,19,2,1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.71,100.53,25.98,12.46,102.87,25.83,,,,,,,,,,0.0423490777611732,0.0016004482749849,,,0.0846981555223465,2,0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,0,116,122,130,0.3317063492063492,64,67,73,0.492579365079365,192,192,194,0.1757142857142857,0,15.24806785583496,19.079429626464844,12.75345230102539,0.5152433514595032,1.156644344329834,15.12991428375244,16.22105598449707,0.0,0.9,0.8709664344787598
7019307301299424518,2.898703650263153,7.157383976296616,-0.7324006850271622,-1.872099258934201,0.9843612505270439,-1.5404365536260698,-3.6452296730495206,2.3605541744095793,-6.049962715142928,0.5856972061719711,2.858707031029208,-2.2348085934579336,1.366585411060387,-2.0857592155293774,-2.059319643136995,-3.04488670066606,2.7729642023000753,0.30904446294265325,-1.036879899933982,-0.5481092170288361,0.08204288680751733,-1.3977229129222952,1.6523430167867015,-2.590663530997248,-1.2231273095139634,-0.0009822851993868816,-1.0385291947615705,-0.057666362062732075,0.0456129089890664,-0.8538940239219257,13,2021,62,4,0,0.0634920634920634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,318.15,188.3,7.86,392.38,176.78,31.93,,,,,,,,,,0.0265118405222892,0.001131564611569,,,0.029892349615693,0,0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,0,165,167,186,0.0822321428571428,94,94,108,0.0499404761904761,212,215,236,0.867827380952381,2,15.452526092529297,21.67302894592285,11.57456111907959,0.7430249452590942,0.2413945198059082,19.851179122924805,14.18462085723877,0.0,0.925925925925926,1.1999508142471311
7019559155425955077,10.04198951705011,0.05902715288036149,-7.149729398269141,4.2488990332931715,-2.6291509186981847,0.938974329990853,-0.1868214956310334,-2.7991000375543953,-0.8680459376181167,2.3902748316765567,1.091197316769601,-1.5585566712754715,-0.846576535428594,-1.2552656889058424,-1.2537408859061903,-0.508681738916671,1.2230012085144426,0.7841796420800065,1.940018247239617,-0.020455818459194024,0.5368371827072669,0.6333413010973488,-0.3184062288568934,0.0298807079699414,-0.5702278455335894,-0.09945761248887683,-1.6794306432141277,1.0483455672325854,-0.08106080565230597,-0.4806341180776496,13,2021,120,6,2,0.0495867768595041,0.0165289256198347,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,117.61,112.44,28.83,110.83,110.11,1580.03,152.07,44.97,18.18,107.5,145.28,1820.96,110.2,62.44,0.2775018215179443,0.0510019958019256,0.1652591079473495,0.0256555005908012,0.406128853559494,3,0,0.8,0.001,0.4,False,False,False,False,True,False,False,False,9,206,207,201,0.3646785714285714,62,49,38,0.2931428571428571,134,126,117,0.3421785714285714,0,17.531225204467773,20.16334724426269,15.794717788696287,0.3543851971626282,0.2093679904937744,17.21074104309082,17.969511032104492,0.5862068965517241,1.0,0.7128202319145203
