,video_id,att_mean_saliency,att_max_saliency,att_min_saliency,att_skewness,att_kurtosis,att_hook_score,att_outro_score,att_peak_location,att_high_attention_ratio,att_attention_instability
18,VIDEO_7307595143559859488,18.881446838378906,21.762821197509766,15.07880973815918,-0.18205948173999786,0.1639699935913086,16.79596710205078,18.28041648864746,0.6666666666666666,1.0,1.6134185791015625
19,VIDEO_7298756408994991393,19.584442138671875,22.37446403503418,16.89136505126953,-0.0356953963637352,-1.3916398286819458,18.140871047973633,17.200124740600586,0.8,1.0,1.4058068990707397
20,VIDEO_7272755309658098976,17.569856643676758,21.768028259277344,11.040849685668945,-0.5259894132614136,-0.41338086128234863,18.204137802124023,15.1060209274292,0.3793103448275862,0.9310344827586207,1.5732195377349854
21,VIDEO_7226766521719213338,18.02863311767578,19.28680419921875,15.600241661071777,-0.9942699074745178,0.29909181594848633,17.093870162963867,17.957300186157227,0.5625,1.0,1.111246943473816
22,VIDEO_7224139299594194203,18.193925857543945,19.961341857910156,16.291732788085938,0.12219596654176712,-1.4604264497756958,19.823753356933594,16.97028160095215,0.03571428571428571,1.0,0.2732026278972626
23,VIDEO_7208566584535764250,19.273435592651367,21.697227478027344,16.739587783813477,-0.3506772816181183,-0.13088607788085938,19.24803352355957,18.33189582824707,0.5416666666666666,1.0,1.1014803647994995
24,VIDEO_7205976379370851589,18.6916561126709,24.199817657470703,14.885787963867188,0.6136180758476257,-0.9235076904296875,16.514806747436523,16.012052536010742,0.15789473684210525,1.0,1.2660681009292603
25,VIDEO_7177404002508803334,17.751956939697266,20.64760971069336,16.098751068115234,0.8592273592948914,0.19127821922302246,17.206941604614258,19.228559494018555,0.8333333333333334,1.0,0.9518282413482666
26,VIDEO_7164792237543394566,18.523664474487305,24.66347885131836,17.340227127075195,2.513740062713623,5.15117073059082,20.92320442199707,17.791397094726562,0.0,1.0,0.9201779365539551
27,VIDEO_7162183685423385862,19.57643699645996,22.294349670410156,17.836719512939453,0.6545523405075073,-0.35736918449401855,19.80760383605957,18.021883010864258,0.6666666666666666,1.0,0.6423325538635254
28,VIDEO_7153997940774882565,17.880651473999023,21.941316604614258,16.345651626586914,0.8085613250732422,-0.24702811241149902,19.002286911010742,16.668275833129883,0.2857142857142857,1.0,0.8949748873710632
29,VIDEO_7143619564775968006,18.918659210205078,20.65229034423828,17.61666488647461,0.592096745967865,-0.8814713954925537,18.946868896484375,19.772184371948242,0.8,1.0,1.0078680515289307
30,VIDEO_7138043316087606533,15.291483879089355,18.454877853393555,11.334941864013672,-0.19160741567611694,-1.225980281829834,18.053466796875,15.932328224182129,0.13793103448275862,0.8275862068965517,0.8590925335884094
31,VIDEO_7114705253899029765,16.35059356689453,18.444576263427734,13.871322631835938,-0.27614831924438477,-0.5247433185577393,16.297636032104492,17.761146545410156,0.8,1.0,0.6681749820709229
32,VIDEO_7107270367303044358,16.69021987915039,20.132007598876953,14.192205429077148,0.5947912931442261,-0.6019375324249268,14.517096519470215,19.654916763305664,0.9615384615384616,1.0,1.3121514320373535
33,VIDEO_7101685930276293894,18.578310012817383,19.838253021240234,14.728714942932129,-1.58976411819458,2.386474609375,19.68073272705078,18.75351905822754,0.6666666666666666,1.0,1.2922428846359253
34,VIDEO_7096121724990655749,18.80752182006836,21.865934371948242,14.876510620117188,-0.3334583640098572,-0.7663679122924805,17.580690383911133,21.42778778076172,0.9047619047619048,1.0,1.07645583152771
35,VIDEO_7079814734664436998,19.864133834838867,21.73212242126465,16.872417449951172,-0.8856410384178162,0.2995309829711914,20.206764221191406,18.744321823120117,0.6451612903225806,1.0,0.8887749314308167
36,VIDEO_7071272731286834437,19.91693878173828,20.4625301361084,19.43140983581543,0.43177878856658936,-0.75830078125,19.673757553100586,19.83393096923828,0.4,1.0,0.19840526580810547
37,VIDEO_7067569943449046278,19.957151412963867,23.96368408203125,14.795270919799805,-0.20734933018684387,-1.2763248682022095,23.59952735900879,17.593244552612305,0.047619047619047616,1.0,0.97053062915802
38,VIDEO_7063121025394855173,19.22154998779297,21.50379180908203,14.394969940185547,-0.7466669082641602,-0.346311092376709,20.095983505249023,18.412630081176758,0.05263157894736842,1.0,2.1103265285491943
39,VIDEO_7023313220278553862,17.709091186523438,20.809206008911133,16.270706176757812,1.6132683753967285,2.8767523765563965,17.254318237304688,18.168010711669922,0.39285714285714285,1.0,0.6501303911209106
40,VIDEO_7019559155425955077,17.531225204467773,20.163347244262695,15.794717788696289,0.3543851971626282,0.20936799049377441,17.21074104309082,17.969511032104492,0.5862068965517241,1.0,0.7128202319145203
41,VIDEO_6958797242429934854,16.284454345703125,19.275558471679688,13.199090957641602,-0.16583015024662018,-0.921241044998169,15.810100555419922,17.67546272277832,0.2916666666666667,1.0,0.9880200028419495
42,VIDEO_6940653001791130885,20.53603172302246,25.71798324584961,16.32405662536621,0.10343335568904877,-1.140887975692749,17.914899826049805,19.5445499420166,0.6666666666666666,1.0,0.9307314157485962
43,VIDEO_6927911225066130693,19.839576721191406,20.440807342529297,19.166006088256836,-0.045440830290317535,-1.1912627220153809,19.723718643188477,19.309831619262695,0.6111111111111112,1.0,0.3203592896461487
44,VIDEO_6896446483080482050,18.48777961730957,21.325254440307617,14.341227531433105,-0.6285104155540466,-0.25997066497802734,15.227554321289062,19.74323272705078,0.3333333333333333,1.0,1.07521390914917
45,VIDEO_6893888228848389377,17.58124542236328,20.41401481628418,12.270772933959961,-1.6626145839691162,2.3108057975769043,14.326461791992188,17.52213478088379,0.3333333333333333,0.8888888888888888,1.011993408203125
46,VIDEO_6891645296233794817,18.124818801879883,20.098304748535156,14.693318367004395,-0.7033325433731079,-0.6474850177764893,18.54984474182129,17.326881408691406,0.45,1.0,1.1842775344848633
47,VIDEO_6883561429727726850,18.859025955200195,19.349285125732422,18.10787010192871,-0.5538421869277954,-0.6254324913024902,19.07647132873535,18.931821823120117,0.6111111111111112,1.0,0.4328124225139618
48,VIDEO_6876362124260691202,19.151723861694336,22.643123626708984,14.919231414794922,-0.19194816052913666,-0.8598616123199463,18.449979782104492,17.082292556762695,0.32,1.0,0.9361712336540222
49,VIDEO_6874890977631390978,18.78738021850586,21.65790557861328,16.08882713317871,-0.03853254392743111,-0.21652626991271973,19.507761001586914,17.635663986206055,0.2,1.0,0.5771734118461609
50,VIDEO_6855731886438763781,19.016521453857422,21.499126434326172,16.501514434814453,0.010386000387370586,-1.1888848543167114,21.32497215270996,16.79008674621582,0.0,1.0,0.7756474018096924
51,VIDEO_6852640471013920006,17.912683486938477,20.614545822143555,14.183370590209961,-0.9509487748146057,0.9380030632019043,17.827680587768555,18.061874389648438,0.47619047619047616,1.0,1.3609213829040527
52,VIDEO_6847902541095668997,18.865079879760742,21.920883178710938,16.552515029907227,0.32750725746154785,0.13934946060180664,18.973169326782227,18.048688888549805,0.25,1.0,0.7963723540306091
53,VIDEO_6802558843114114310,21.851327896118164,22.85195541381836,19.679174423217773,-1.1678569316864014,1.2487435340881348,21.838600158691406,21.41472625732422,0.47619047619047616,1.0,0.6353073120117188
54,VIDEO_7603743614157458710,17.847932815551758,19.736974716186523,16.828014373779297,0.7484021186828613,-0.5975701808929443,17.10463523864746,18.901674270629883,0.6,1.0,0.9235586524009705
55,VIDEO_7595972634450431254,17.010723114013672,17.643680572509766,16.474254608154297,-0.03069682978093624,-0.8289783000946045,16.6997127532959,17.199647903442383,0.2631578947368421,1.0,0.28203848004341125
56,VIDEO_7587402623129636118,19.38810920715332,20.673999786376953,16.785888671875,-1.7664037942886353,2.962523937225342,18.181400299072266,19.347496032714844,0.09090909090909091,1.0,0.5087931752204895
57,VIDEO_7587440240327937302,17.54595184326172,21.00891876220703,14.077589988708496,0.01342805102467537,-0.45617103576660156,16.916223526000977,16.79139518737793,0.2222222222222222,1.0,1.2239199876785278
58,VIDEO_7584845578429828375,20.60504150390625,22.919546127319336,18.575828552246094,0.18608710169792175,-0.7551310062408447,18.917078018188477,20.330610275268555,0.7857142857142857,1.0,0.7522764801979065
59,VIDEO_7581822570454879510,18.32439613342285,19.99934959411621,15.381190299987793,-1.042798638343811,0.6639742851257324,16.193143844604492,18.26091766357422,0.47619047619047616,1.0,0.5326961278915405
60,VIDEO_7579299127637363990,18.95301628112793,21.99005126953125,14.953792572021484,-0.36798620223999023,-1.284880518913269,18.138071060180664,18.198266983032227,0.6666666666666666,1.0,1.81944739818573
61,VIDEO_7580305629634399510,17.310420989990234,20.684572219848633,14.032821655273438,0.2353261560201645,0.01546621322631836,15.891871452331543,19.112930297851562,0.8,1.0,1.507102608680725
62,VIDEO_7578925701114481942,16.688426971435547,18.792146682739258,15.334725379943848,0.4101656973361969,-1.7327057123184204,15.540497779846191,18.68768310546875,0.9411764705882353,1.0,0.25777220726013184
63,VIDEO_7577797962017918230,13.304756164550781,13.94633674621582,12.674498558044434,0.11331640928983688,-0.6549828052520752,13.115139961242676,13.031262397766113,0.15,0.8,0.3673861622810364
64,VIDEO_7576309328584592643,17.984790802001953,19.697853088378906,16.432771682739258,-0.04336892068386078,-0.4941067695617676,18.03361701965332,17.97163200378418,0.5,1.0,1.0382325649261475
65,VIDEO_7575167976853228822,16.39642906188965,20.671552658081055,14.307899475097656,1.1118388175964355,-0.1746997833251953,15.783793449401855,20.510704040527344,0.8235294117647058,1.0,1.0491968393325806
66,VIDEO_7574884067729050902,17.6866512298584,21.872703552246094,13.10408878326416,0.41176265478134155,-0.6452229022979736,21.794706344604492,15.837112426757812,0.1111111111111111,1.0,1.4255789518356323
67,VIDEO_7572598154063990038,17.360668182373047,23.00344467163086,14.25204849243164,0.7071999907493591,-0.24556660652160645,21.38909912109375,15.1699800491333,0.0,1.0,1.9330397844314575
68,VIDEO_7567386738709073174,17.370197296142578,18.53302764892578,16.612354278564453,0.34703245759010315,-1.0395262241363525,16.70960807800293,17.757774353027344,0.5,1.0,0.26922887563705444
69,VIDEO_7566939859156290838,16.45013999938965,19.769744873046875,13.889053344726562,0.2596704065799713,-1.6549911499023438,19.699270248413086,13.920964241027832,0.05263157894736842,1.0,0.34564411640167236
70,VIDEO_7565890573115165974,17.316972732543945,19.832176208496094,13.62814712524414,0.07262910902500153,-0.33360743522644043,16.994720458984375,16.847488403320312,0.8620689655172413,1.0,0.9831730127334595
71,VIDEO_7563265888623840534,16.18140411376953,20.43541145324707,11.938210487365723,-0.26098963618278503,-0.7292590141296387,15.981681823730469,16.080007553100586,0.7058823529411765,0.8823529411764706,2.5276150703430176
72,VIDEO_7556999098637880598,17.117534637451172,19.019365310668945,11.756316184997559,-1.8181763887405396,2.8682098388671875,17.790258407592773,17.03723907470703,0.64,0.92,1.3828344345092773
73,VIDEO_7551795663772798211,16.370025634765625,18.06892967224121,15.743706703186035,1.4125386476516724,0.5516932010650635,15.946975708007812,16.000585556030273,0.35714285714285715,1.0,0.44865381717681885
74,VIDEO_7549089036447649046,17.896194458007812,20.237302780151367,16.371484756469727,0.6896326541900635,-0.6499097347259521,18.079383850097656,19.514892578125,0.9411764705882353,1.0,0.662627100944519
75,VIDEO_7547744113433627926,19.902151107788086,23.44732666015625,11.63971996307373,-1.0493731498718262,0.35600852966308594,20.360816955566406,13.62207317352295,0.25,0.95,1.3348101377487183
76,VIDEO_7542538735116684566,15.966920852661133,19.05976676940918,11.611817359924316,-0.6109247207641602,-0.3042781352996826,13.827381134033203,17.48429298400879,0.9285714285714286,0.8928571428571429,1.5768232345581055
77,VIDEO_7541326779697564930,18.417051315307617,20.368968963623047,16.750093460083008,0.1605795919895172,-1.023807168006897,18.387617111206055,19.513315200805664,0.8333333333333334,1.0,0.6950942873954773
78,VIDEO_7539973950877584662,18.81049919128418,20.033906936645508,17.31070327758789,-0.07811915874481201,-1.278660774230957,19.07256507873535,18.4594783782959,0.6,1.0,1.2912276983261108
79,VIDEO_7535846854743821590,17.413076400756836,18.867721557617188,14.881976127624512,-0.5699442625045776,-1.1479926109313965,18.590003967285156,16.836477279663086,0.13333333333333333,1.0,0.36812230944633484
80,VIDEO_7535846685101149462,17.029804229736328,19.27350425720215,13.658618927001953,-0.5096384286880493,-0.3517420291900635,17.537935256958008,15.657835960388184,0.34782608695652173,1.0,1.2573084831237793
81,VIDEO_7535846060476976406,17.489133834838867,20.780494689941406,15.299635887145996,0.35131290555000305,-1.2784894704818726,16.42112922668457,16.165761947631836,0.64,1.0,0.6711366176605225
82,VIDEO_7535476048444558614,15.413366317749023,20.567903518676758,11.342206001281738,0.1914716213941574,-1.0996671915054321,17.233903884887695,11.3482084274292,0.29411764705882354,0.7647058823529411,1.629098653793335
83,VIDEO_7535123405562006806,17.880367279052734,20.261938095092773,15.862968444824219,0.23733295500278473,-0.9487879276275635,16.109363555908203,19.759077072143555,0.8461538461538461,1.0,0.4082784652709961
84,VIDEO_7533124404062981398,15.625157356262207,21.14142417907715,12.026585578918457,0.3171786069869995,-1.7002954483032227,20.31299591064453,12.703207969665527,0.05555555555555555,0.6111111111111112,1.0730193853378296
85,VIDEO_7532382235463339286,14.61585807800293,18.923995971679688,10.363706588745117,0.029102450236678123,-0.8473038673400879,15.352185249328613,12.212992668151855,0.1724137931034483,0.7241379310344828,1.1218584775924683
86,VIDEO_7528433357093358870,13.73336410522461,21.453693389892578,8.605572700500488,0.13363268971443176,-0.8260173797607422,17.977506637573242,16.470905303955078,0.12,0.64,1.4236751794815063
87,VIDEO_7510479503592901910,16.862804412841797,19.374113082885742,12.109648704528809,-1.9575079679489136,5.29383659362793,17.102266311645508,17.857131958007812,0.7,0.9333333333333333,1.3083500862121582
88,VIDEO_7509512878026788118,16.797983169555664,18.641305923461914,13.960395812988281,-0.6617124080657959,-0.7922723293304443,17.70429229736328,16.661367416381836,0.5416666666666666,1.0,0.9220637679100037
89,VIDEO_7504668782045039894,18.074268341064453,19.676197052001953,16.357534408569336,0.10176756978034973,-1.1954151391983032,16.848520278930664,19.50065803527832,0.9230769230769231,1.0,0.43686309456825256
90,VIDEO_7495322095065238806,17.87596321105957,20.134273529052734,13.979562759399414,-0.5669354200363159,0.1476120948791504,17.790552139282227,17.262039184570312,0.21428571428571427,1.0,1.1245206594467163
91,VIDEO_7494238893546474774,11.819501876831055,14.28845500946045,10.041703224182129,0.17365406453609467,-1.0370523929595947,12.350239753723145,10.1925687789917,0.48,0.16,0.5933805704116821
92,VIDEO_7490222588883422486,19.03656768798828,22.54480743408203,15.218412399291992,-0.02208445593714714,-1.0758447647094727,18.104137420654297,19.93070411682129,0.6470588235294118,1.0,1.2103116512298584
93,VIDEO_7488220279244623126,16.90642738342285,18.28373146057129,12.529688835144043,-1.5371795892715454,1.389615535736084,17.926603317260742,16.536935806274414,0.9230769230769231,0.9230769230769231,1.3493385314941406
94,VIDEO_7486138878026321174,19.228923797607422,23.326433181762695,14.0349760055542,-0.5736566185951233,-1.0198315382003784,16.39982795715332,18.281457901000977,0.8571428571428571,1.0,1.153082013130188
95,VIDEO_7483898615803612418,18.410255432128906,21.434221267700195,14.061946868896484,-1.0347567796707153,2.720116138458252,19.97475242614746,18.42664909362793,0.0,1.0,1.1716505289077759
96,VIDEO_7480918194438278422,18.457408905029297,20.2408447265625,14.612557411193848,-1.178857445716858,0.8431835174560547,18.28870964050293,18.682161331176758,0.2727272727272727,1.0,1.0169103145599365
97,VIDEO_7480563839319264534,18.07402801513672,20.892101287841797,16.651689529418945,0.6574808359146118,-0.5058491230010986,17.68839454650879,16.731422424316406,0.3333333333333333,1.0,0.7677754759788513
98,VIDEO_7471286673494527254,17.657407760620117,20.02394676208496,14.29437255859375,-0.5523045063018799,0.0579526424407959,16.702022552490234,17.57844352722168,0.7142857142857143,1.0,0.932256281375885
99,VIDEO_7470532387223407904,18.942861557006836,22.999971389770508,14.762102127075195,-0.15333983302116394,-0.7778916358947754,17.97895622253418,20.46980857849121,0.4583333333333333,1.0,2.2911393642425537
100,VIDEO_7468709057516326177,18.646696090698242,21.044429779052734,15.088293075561523,-0.7092151045799255,-0.27001953125,19.612943649291992,18.74658203125,0.3,1.0,1.7870888710021973
101,VIDEO_7468323433714126112,16.694612503051758,21.375499725341797,14.38132095336914,1.022400975227356,0.5160942077636719,19.876794815063477,16.060705184936523,0.037037037037037035,1.0,0.9467607736587524
102,VIDEO_7466109584952855840,16.908660888671875,19.014497756958008,15.344795227050781,0.5274155735969543,-0.7352218627929688,16.37814712524414,18.02729606628418,0.9375,1.0,0.7220367193222046
103,VIDEO_7463198577188146464,17.979555130004883,22.9871826171875,13.390170097351074,-0.003809636924415827,-0.5910077095031738,19.67551612854004,18.154050827026367,0.6,1.0,1.8492536544799805
104,VIDEO_7458328611213298976,16.772008895874023,20.9592227935791,10.898550033569336,-0.334860235452652,-1.514877438545227,18.54974365234375,19.227569580078125,0.76,0.84,1.3263360261917114
105,VIDEO_7451579890048027937,17.455442428588867,21.68804359436035,13.957953453063965,0.5886883735656738,-1.1023939847946167,17.352262496948242,15.07182788848877,0.3684210526315789,1.0,0.9049277901649475
106,VIDEO_7443846446362774817,18.544578552246094,22.36091423034668,15.623510360717773,-0.08144700527191162,-0.2995927333831787,18.964841842651367,17.7940731048584,0.4,1.0,1.6177730560302734
107,VIDEO_7436439641298865441,18.760766983032227,20.827091217041016,16.530332565307617,-0.11894898861646652,-1.147763729095459,16.818496704101562,18.98466682434082,0.42105263157894735,1.0,0.889423131942749
108,VIDEO_7423318018853178657,19.014314651489258,21.706464767456055,16.69929313659668,0.22195057570934296,-1.3514714241027832,17.712427139282227,21.082674026489258,0.8333333333333334,1.0,0.324699729681015
109,VIDEO_7414073681992895776,17.827045440673828,20.271665573120117,15.77020263671875,0.22854360938072205,0.07489681243896484,17.0377140045166,16.735742568969727,0.391304347826087,1.0,0.8100450038909912
110,VIDEO_7397062762150513952,17.978946685791016,20.885761260986328,14.959436416625977,-0.12486674636602402,0.5457203388214111,18.27486228942871,18.977764129638672,0.4782608695652174,1.0,1.2692629098892212
111,VIDEO_7395189160081935649,16.940723419189453,18.629728317260742,16.279544830322266,1.3268381357192993,0.4039440155029297,16.438634872436523,18.360010147094727,0.9655172413793104,1.0,0.1574525088071823
112,VIDEO_7350221322317761825,15.969799995422363,18.389753341674805,13.960941314697266,0.3617796301841736,-1.0455076694488525,15.081226348876953,17.02081298828125,0.8823529411764706,1.0,1.152190923690796
113,VIDEO_7343530174526377249,19.7794246673584,23.212831497192383,16.155803680419922,-0.23503872752189636,-0.539067268371582,21.200777053833008,18.569948196411133,0.10344827586206896,1.0,1.9275951385498047
114,VIDEO_7336238126651706656,17.148393630981445,22.02397918701172,13.454649925231934,0.2691619098186493,-1.1055279970169067,14.555190086364746,16.453767776489258,0.6818181818181818,1.0,1.812340497970581
115,VIDEO_7329933240775527713,18.677087783813477,24.949581146240234,13.929726600646973,0.538841724395752,-0.4874420166015625,17.932584762573242,15.186237335205078,0.2857142857142857,1.0,1.6081585884094238
116,VIDEO_7329526946751089953,21.38861083984375,23.298259735107422,19.838613510131836,0.30436140298843384,0.4802124500274658,21.016401290893555,21.380966186523438,0.11538461538461539,1.0,0.7607883214950562
117,VIDEO_7316851921288006944,16.857006072998047,24.15843391418457,8.902289390563965,-0.4175878167152405,-0.08101081848144531,9.021570205688477,16.463151931762695,0.42857142857142855,0.8571428571428571,1.146608591079712
118,VIDEO_7300927450463194400,15.174543380737305,17.80933380126953,12.110878944396973,-0.17100700736045837,-0.6301064491271973,15.706092834472656,17.456506729125977,0.96875,0.9375,0.5726763010025024
119,VIDEO_7297177472615861536,16.471538543701172,18.30674171447754,15.013778686523438,0.36292901635169983,-1.2962324619293213,17.747976303100586,15.732311248779297,0.047619047619047616,1.0,0.47036442160606384
120,VIDEO_7296855348714016033,17.79680633544922,19.492328643798828,15.630321502685547,-0.3997116982936859,-0.9743053913116455,18.5767822265625,18.107627868652344,0.3888888888888889,1.0,1.3308968544006348
121,VIDEO_7290823677195603233,18.138790130615234,19.651838302612305,16.671140670776367,0.15160703659057617,-1.7179194688796997,19.3236026763916,16.860490798950195,0.23529411764705882,1.0,0.40974152088165283
122,VIDEO_7261565962875358491,18.741987228393555,20.33171844482422,17.659908294677734,0.47005122900009155,-0.8035478591918945,18.649702072143555,19.93949317932129,0.9583333333333334,1.0,0.5930131077766418
123,VIDEO_7260104911830945051,19.144155502319336,22.51093864440918,17.465049743652344,0.6678906679153442,0.06819987297058105,18.337228775024414,19.48984718322754,0.9615384615384616,1.0,1.0831257104873657
124,VIDEO_7257874855037586714,15.692156791687012,19.67131805419922,13.479375839233398,0.44031575322151184,-0.6815624237060547,17.072179794311523,17.320932388305664,0.9032258064516129,1.0,0.7588391900062561
125,VIDEO_7210751695771553030,18.571514129638672,21.90134048461914,16.7962589263916,0.9593749642372131,1.1947522163391113,17.200109481811523,19.051610946655273,0.8333333333333334,1.0,0.7768389582633972
126,VIDEO_7193808719287766278,18.400278091430664,25.020423889160156,13.994504928588867,0.7486329078674316,-0.5515053272247314,21.459447860717773,16.738065719604492,0.2222222222222222,1.0,1.3336540460586548
127,VIDEO_7192709681280781574,16.492938995361328,18.2277774810791,14.957226753234863,0.11355546861886978,-0.8386678695678711,15.473827362060547,16.516157150268555,0.47619047619047616,1.0,0.49764642119407654
128,VIDEO_7191884217595219206,20.8085880279541,22.376310348510742,17.64180564880371,-0.6219567060470581,-1.2112385034561157,20.46568489074707,18.09308433532715,0.15789473684210525,1.0,0.5572640895843506
129,VIDEO_7190283346373610757,19.148473739624023,20.674592971801758,17.207584381103516,-0.16919371485710144,-1.162892460823059,18.466691970825195,19.448822021484375,0.14285714285714285,1.0,0.9775714874267578
130,VIDEO_7184460864404229381,17.555831909179688,17.886924743652344,17.09739112854004,-0.5280802249908447,-1.0015877485275269,17.658235549926758,17.683609008789062,0.875,1.0,0.19222640991210938
131,VIDEO_7183681305203330309,17.204133987426758,20.742801666259766,13.998931884765625,0.17723295092582703,-0.5164921283721924,18.478607177734375,19.41176414489746,0.9655172413793104,1.0,1.3607455492019653
132,VIDEO_7171449726158589189,17.899364471435547,18.762178421020508,15.978805541992188,-1.2261970043182373,0.7387387752532959,16.76563262939453,18.657068252563477,0.9285714285714286,1.0,0.3203478455543518
133,VIDEO_7168916057166597382,18.377357482910156,19.796554565429688,16.360326766967773,-0.5546166300773621,-1.153414249420166,17.621963500976562,18.610441207885742,0.4,1.0,0.6291769742965698
134,VIDEO_7164397666472873222,18.289794921875,21.989219665527344,15.275104522705078,0.3880612254142761,-0.5510435104370117,17.628189086914062,20.041397094726562,0.7142857142857143,1.0,1.4426140785217285
135,VIDEO_7161354120849427717,19.578571319580078,22.506603240966797,16.732301712036133,0.18311838805675507,-0.8337514400482178,18.111833572387695,19.994871139526367,0.5,1.0,1.5533812046051025
136,VIDEO_7143175958978186502,17.284770965576172,17.87795639038086,16.722444534301758,0.07476242631673813,-0.34029722213745117,17.59956169128418,16.96746063232422,0.3,1.0,0.2885676920413971
137,VIDEO_7132514036276628742,18.63665771484375,19.5120849609375,18.069910049438477,0.36100736260414124,-0.019240379333496094,18.73295021057129,18.58502197265625,0.36363636363636365,1.0,0.3036099374294281
138,VIDEO_7124374690520419590,19.251996994018555,22.05647087097168,15.8325777053833,-0.38403406739234924,-0.7966001033782959,19.715160369873047,18.50456428527832,0.4166666666666667,1.0,1.4095803499221802
139,VIDEO_7094270154275605765,15.90501594543457,19.308025360107422,12.526056289672852,0.30450913310050964,-0.8213927745819092,15.813435554504395,14.627715110778809,0.5,0.9444444444444444,1.455035924911499
140,VIDEO_6958338154617228549,17.070749282836914,20.70998764038086,12.4597806930542,-0.633743405342102,-1.162225604057312,19.444183349609375,12.95242691040039,0.6333333333333333,0.9,0.8890931606292725
141,VIDEO_6955364241213771014,15.938082695007324,19.75045394897461,12.95133113861084,-0.04206385090947151,-1.0203137397766113,16.951078414916992,17.412084579467773,0.625,0.9583333333333334,1.0843371152877808
142,VIDEO_6921604099553119494,15.15568733215332,18.637779235839844,11.747665405273438,0.11791114509105682,-0.5529937744140625,15.438374519348145,15.862166404724121,0.5517241379310345,0.896551724137931,1.3810795545578003
