video_id,duration,f1_sharpness,f1_brightness,f1_saturation,f2_sharpness,f2_brightness,f2_saturation,f3_sharpness,f3_brightness,f3_saturation
VIDEO_7338052242651598112,9.08,202.4708067081404,129.36444685570987,80.7222265625,4.75479793159172,186.86844714506174,43.723825231481484,105.93857084639227,122.26469521604939,79.45013937114197
VIDEO_7345477638619778309,14.64,537.2262521437858,134.50814141167535,62.43388536241319,388.12274418863245,158.06172349717883,21.586039225260418,572.8655355410812,156.94216071234808,31.075176662868923
VIDEO_7421927684965502240,6.133333333333334,580.7317530595944,108.6340798611111,49.00548828125,477.6331836724446,111.64756618923612,44.367298177083335,347.7972873019748,151.67374348958333,35.748697916666664
VIDEO_7540185950714875158,7.4,6.350104900143098,69.48818461100261,82.75801595052083,201.6969664050841,122.59031338161893,78.53455946180556,85.62258144742866,87.8058590359158,104.23302205403645
VIDEO_6875610422578351362,12.966666666666667,1001.9807963512159,110.87774305555556,73.26011766975309,673.9790335283444,110.63269675925926,74.00862654320987,488.0183402688323,109.15655478395061,73.52713348765432
VIDEO_7341020687345192197,13.039424,486.87706899212543,194.49375096450618,58.538586033950615,285.70728386577275,193.10699459876543,53.72783516589506,447.8536394954709,181.66847993827162,77.78709635416666
VIDEO_7510326060676975894,7.166666666666667,663.1744738701977,109.65571594238281,90.87963358561198,391.9446474894577,90.07228088378906,164.3676011827257,580.7878787638505,131.89252217610678,63.8671875
VIDEO_7337687297132973344,11.733333333333333,53.12597544728391,151.39042197145062,46.11171778549383,59.61386236436422,140.00140817901234,39.99151523919753,69.27291070470102,137.58896460262346,37.50503375771605
VIDEO_7578925701114481942,8.1,280.21022803439445,158.8139968166754,63.496316282923424,259.73385304111633,160.3380821559393,62.49639477585906,261.4105482953736,160.1192416710274,61.99520975056689
VIDEO_7140222885389536517,6.48,674.331349052693,133.10022989908853,153.6050737169054,110.12661213619796,12.955405341254341,80.67245313856337,138.08805032543273,13.737475925021702,187.6651373969184
VIDEO_7469703437299551510,12.4,34.34341362055555,96.48807291666667,87.17038736979167,36.2741751569536,105.41043619791667,130.299091796875,156.23373588111664,34.29637152777778,118.30649522569445
VIDEO_7217888414631283995,10.516666666666667,255.73273743512445,135.57307098765432,48.29607783564815,70.62737315060943,42.68835262345679,213.43372926311727,440.034486211664,126.64445505401234,62.31701244212963
VIDEO_7343665662876781856,11.8,493.03036986842324,140.50419319058642,67.03114679783951,1770.184628981317,148.1930150462963,76.21308497299383,1215.6131880229432,148.1897159529321,67.34234182098766
VIDEO_7069326966159084806,11.694915254237289,296.4203219701025,122.65885199652777,77.24601671006944,246.79522340374228,126.73853081597223,118.7063107638889,81.09915689510652,137.56857747395833,84.85373806423611
VIDEO_7566632651352853782,11.433333333333334,541.2744664510208,126.7162695850551,61.158414758379244,784.1610964417185,141.91212731003213,68.15876628500918,971.7005385575591,136.48293122991277,70.75357624540864
VIDEO_7083159832185933061,9.0,278.91977807519567,116.03000895182292,105.39574347601996,285.12639699085264,152.50017632378473,61.902364095052086,275.61592438959303,138.04069010416666,127.93149651421442
VIDEO_7018111226760776966,13.733333333333333,826.383557963415,92.592042711046,81.81236945258246,415.2713045062538,118.69860500759549,75.80889553493924,438.87426065442,134.91048855251736,69.67598300509982
VIDEO_7164792237543394566,6.4,25.29144221653356,114.14586757330247,95.78986545138889,70.24060167419871,91.38502218364198,106.41765190972222,68.91258283098266,95.23231626157407,103.63729841820988
VIDEO_6834056379355991301,13.513499999999999,347.5564509886151,89.78367669753086,79.9623649691358,176.51267826501712,93.04410300925926,78.68075810185185,273.9386664930555,95.80224729938271,67.76454089506173
VIDEO_7208539932422425861,6.1,2570.8996723776736,103.3381174045139,101.43731987847222,2010.5789667355562,99.34669270833334,123.96044053819445,1013.1846773107268,103.24075520833334,98.79625217013889
VIDEO_7198831282984324358,10.8,420.52181139181425,176.30710262345679,44.03998119212963,155.86311101116615,122.80535542052469,58.93812982253086,139.23416619975166,116.17836853780864,70.58246624228396
VIDEO_7287986771483282720,14.233333333333333,450.9847549496098,125.2221807484568,119.4932036072531,499.76697758873877,135.5573085455247,116.80217399691358,477.73511817842586,132.65666425540124,118.57070939429012
VIDEO_7593673061476420920,12.116666666666667,65.62604648463919,139.716171875,63.053636188271604,921.605489669778,124.89164351851852,67.4298615933642,1538.8829014203802,146.79954089506174,68.70722559799383
VIDEO_7215656408069442822,8.7,2.1972851545498693,213.50349609375,9.691193576388889,0.12883354982799952,14.927644314236112,0.2983213975694444,436.8164819267696,190.2281271701389,19.47800021701389
VIDEO_7444192177149742358,10.033333333333333,624.0033157218454,138.42098490397134,52.89621141221788,493.6050357729841,137.56295437282986,53.58779737684462,560.6749483940657,131.32880655924478,56.85779486762153
VIDEO_6821547365887905030,13.1,247.65487786187066,154.02941550925925,71.1160686728395,315.6079204918118,162.60412808641976,57.97361111111111,375.36062250210387,158.23598572530864,67.68247106481482
VIDEO_7083882172154645765,10.377043710377045,1126.9751179639454,119.14102851019965,45.96407572428385,1781.4127061763943,128.49767388237848,51.72144571940104,1796.05408514498,120.6300031873915,53.759548611111114
VIDEO_7205134218328902917,14.64516129032258,525.4956471035156,139.70815731095678,66.17966145833333,323.2154025550034,140.3411501736111,50.50361641589506,343.7288475982101,134.76852864583333,69.62805507330246
VIDEO_7221552853356236037,13.4,593.3012221422966,130.4507667824074,36.69530671296296,588.6969816005355,125.49915943287037,39.104214409722225,567.6620846286329,114.69758246527778,54.82082754629629
VIDEO_6923874728902003973,6.133333333333334,816.2526237900443,135.92135959201389,58.17566426595052,430.5086685995784,139.91479661729602,62.68803066677518,692.4266660344086,132.85335286458334,64.69492085774739
VIDEO_7014868849635904773,8.266666666666667,284.03952717585076,166.32474922839506,90.41371913580247,264.51076739848577,151.06816550925927,106.42655478395062,175.26695406744383,179.77386959876543,67.09272569444444
VIDEO_7164772525006720262,11.1,5527.234826481243,115.72628445095486,72.43262905544705,2430.9989944302943,119.20351155598958,76.89229498969183,1682.4943784961424,127.97080654568143,75.33640713161893
VIDEO_7335861253551787297,12.7,687.6733159720528,143.66809678819445,50.94761393229167,878.0628266055626,132.0895703125,56.48320095486111,43.11499296421004,164.48569769965277,15.21148654513889
VIDEO_6923969706332327174,7.140473807140474,233.78233151848204,132.85722042059749,64.563671875,146.1102409090222,136.18365762578617,60.991529088050314,138.94422906573448,136.30033166273586,51.51858785377358
VIDEO_7480563839319264534,11.4,48.02364716119799,183.4999146412037,64.48450038580246,100.58451757967296,180.71136815200617,71.56938850308642,69.59785996623424,186.15326581790123,61.93615981867284
VIDEO_7072774694214044934,14.0,21.465523165337352,114.15802171495226,64.26591661241319,163.7907528790306,114.89039442274306,76.47025553385417,467.35670791290136,124.95645480685764,70.92621527777777
VIDEO_7385258008760028448,10.333333333333334,761.9456114744703,137.47674348422495,70.11233264746228,458.06159599789817,147.61017283950616,101.98197187928669,269.4167437464361,101.32726817558299,154.70036145404663
VIDEO_7453016788465454358,13.033333333333333,1558.6670712672858,153.65749891493056,25.487389322916666,56.96419702351417,172.1204025607639,16.09697808159722,577.9350607516394,125.49741861979167,26.780501302083334
VIDEO_7474265267783208214,7.266666666666667,1070.998412184509,149.93111165364584,48.91903516981337,362.97196577868516,147.81436157226562,35.92891608344184,438.17566030076705,141.2283647325304,43.99930996365018
VIDEO_7100934148864494854,8.2,4575.567880315979,109.75071038140192,175.1996782090929,1775.3918573076085,120.24153137207031,157.15640428331164,2729.169904890574,116.64766777886285,152.8990190294054
VIDEO_7214396955810680069,6.331668,236.67646680399625,145.5208728780864,61.87383825231481,251.09454427063775,141.2742973572531,65.16919319058643,237.59859803736177,143.38092592592594,70.76194444444444
VIDEO_7233472157588753691,11.0,641.9581426879024,129.6049240451389,63.61862847222222,390.24204209616863,126.107607421875,48.54081488715278,250.9375108494888,140.82260525173612,43.671771918402776
VIDEO_6879407335484214530,11.466666666666667,959.4714073238131,184.12672453703703,48.92591049382716,792.6427750892911,174.97961419753085,47.42391010802469,775.7884190417296,183.27244405864198,49.93351466049383
VIDEO_7577096797580053782,10.64,713.7129242983015,148.81840006510416,76.20351325141058,938.2617458281579,146.69131639268664,71.2156982421875,1031.1855145291293,136.6587643093533,68.34886678059895
VIDEO_7348384350297165061,8.717050383717051,91.949151613354,137.09056375385802,70.49938078703704,50.09674095894328,103.73394241898148,70.83052758487655,90.42953728904195,146.89030478395063,46.23217881944444
VIDEO_7272402191233584417,9.0,382.38159072294553,143.92852478780864,48.32423273533951,261.39234843749165,137.29085455246914,51.28019241898148,244.82450692032344,125.44408757716049,47.99933015046296
VIDEO_7343923844316548384,12.133333333333333,139.80762734750493,107.30252075195312,77.23140462239583,443.81294568654516,157.98612467447916,59.56733703613281,213.16662410292258,155.12892320421008,56.99855041503906
VIDEO_7050156581652106502,14.233333333333333,585.6964081234355,191.54169921875,9.32482204861111,738.9227795994889,135.55909288194445,39.06853624131944,1533.1630615867286,130.55281792534723,67.41619140625
VIDEO_7283139399582240032,9.4,473.82293981100446,109.66774016203703,69.16257330246914,463.08996624215,111.71095534336419,66.67682436342592,498.7009172430447,111.46634355709877,67.87948495370371
VIDEO_7196211164093631749,13.7,35.1603312704732,58.91400607638889,75.96096305941359,26.797459007784138,82.88327160493827,39.656711033950614,57.742105346729694,98.62212432484569,35.637785976080245
VIDEO_7471186366500539670,10.533333333333333,471.03976824069434,180.73241536458335,5.895388454861111,479.23498569327336,189.37598307291665,27.412652994791667,36.181938990076084,180.60946940104168,41.721021050347225
VIDEO_7570044496004533516,12.125,133.5221812751806,62.017104552469135,58.81448061342593,136.32976803458513,101.35008246527778,59.52701726466049,120.26629050925926,0.8592597415123456,2.9749864969135804
VIDEO_7261996739446590753,10.4,1945.9599612265501,133.28565212673612,112.16019639756945,36.60733746798362,135.11538194444444,82.79392469618055,263.06730011511905,122.0584743923611,78.83781141493056
VIDEO_7216240671097736454,8.7,2.601622757969446,165.78522183641977,48.76667582947531,235.50492910527777,19.182509162808643,90.44127025462963,0.0,2.0,15.383130787037038
VIDEO_7221550036172213509,14.466666666666667,609.5640177306176,143.51001736111112,64.79185329861112,581.529568127592,123.75204210069444,62.26526692708333,236.4411566840278,22.803610026041667,120.34867838541666
VIDEO_7059301793574046982,12.245578912245579,440.29092727472755,118.8094499376085,159.59979417588977,304.886506681983,128.12155151367188,142.24502224392361,1004.1861538231992,118.93328009711371,148.9785359700521
VIDEO_7345082142235413793,13.4,181.86867007810284,136.20515190972222,78.71014467592593,206.32766289337022,139.90399064429013,72.77833719135802,114.71854981424862,146.8202020640432,63.99061728395062
VIDEO_7467247804717550870,12.366666666666667,1499.8782228968096,145.55507575141058,87.14711337619357,550.1044288353943,130.08548143174914,104.15654839409723,780.520628043163,127.19703843858507,108.10320366753473
VIDEO_7215124561799449861,8.433333333333334,298.1363063846117,233.3202072482639,0.0,169.2749782761892,43.234632161458336,110.03392035590278,953.7734488027314,141.40324110243054,34.65960611979167
VIDEO_7064650116321250566,8.533333333333333,2.2021518282960226,131.8928714328342,134.39385308159723,4.837001822325458,122.83978271484375,145.48946295844183,9.74034108166054,117.4493391248915,151.21754794650607
VIDEO_7210834532591963398,10.166666666666666,412.28189282732245,118.80946831597223,113.92428168402778,255.621511976454,133.1546701388889,91.00268012152777,244.98747818400065,150.02532118055555,45.25721137152778
VIDEO_6792133610360065285,12.133333333333333,443.4955771840757,139.65513217374215,40.72606132075472,136.46593664635643,153.01778940644655,22.146757075471697,232.6735340104375,177.837890625,16.284060534591195
VIDEO_7309133635578236192,9.7,333.93526984645155,158.0091807047526,55.788575914171005,229.9123321528673,115.76926167805989,66.63073052300348,203.22072621059812,138.43027581108942,46.08189561631944
VIDEO_7254561581449612571,7.533333333333333,135.18152006077577,102.17257474922839,61.35906442901234,149.60212190820698,107.34189380787036,81.60120515046296,146.06584915683825,105.87786072530864,91.88245659722222
VIDEO_7438288130567949601,7.066666666666666,676.4509643158514,56.3091015625,103.21317274305555,632.3727325395644,55.52715277777778,104.12327473958334,597.9784307818649,54.59480360243055,107.06979600694444
VIDEO_7397696022975188257,9.3,985.18312033659,108.90417824074073,77.17920042438271,635.2400441089203,136.70121527777778,71.45021797839506,896.7363751831808,135.5543634259259,77.17329234182098
VIDEO_7075005822228499717,10.166666666666666,242.8749046797439,152.74806552463107,58.1000247531467,309.42773133732476,170.27209981282553,47.40642801920573,94.5418461686299,115.43633355034723,76.44232008192274
VIDEO_7309107806202842400,14.966666666666667,2458.76613820179,143.57079969618056,20.23078884548611,547.7883517742287,132.70705729166667,40.741641710069445,474.46854474735846,129.69568793402777,69.78222439236112
VIDEO_7461615118414073110,10.0,133.49602754409108,191.8561154513889,66.24759223090278,116.48853184143702,189.51318250868056,68.76684353298612,158.33247161094758,191.03719292534723,66.5740939670139
VIDEO_7294200756586958113,11.444778111444778,231.4335744572634,110.76510030864198,135.227243441358,175.67126392123794,147.16446952160493,83.15675347222222,168.89968701766293,107.30507957175926,139.42592592592592
VIDEO_7053136217717607686,11.2,662.4575421783023,102.30005750868055,137.76197808159722,72.59230899763696,194.1281618923611,23.798628472222223,682.2675280942376,132.03709418402778,100.9900075954861
VIDEO_7399975638112783649,9.166666666666666,158.3101485313375,163.46980902777779,50.33983844521605,48.30278709901176,153.95818094135802,75.2089168595679,49.48008632213009,145.79603202160493,66.34465084876543
VIDEO_7323972466445946145,11.978645311978646,684.6328582675237,192.95326437114198,15.133364197530865,368.4450057837988,187.63864438657407,29.810174093364196,1163.3439373911917,159.64897087191358,57.33366367669753
VIDEO_7286830586478578976,8.1,50.618315495092844,112.91595920138889,121.68920572916667,29.379897366077415,194.18474633487654,26.18963252314815,41.281036116541806,130.4181925154321,95.52936921296296
VIDEO_7199586123952311557,6.24,344.1180497660031,118.68430459104938,77.31706404320988,324.2729890018155,140.40719907407407,50.97898485725309,69.65624994862571,145.68988763503086,46.28016637731481
VIDEO_7329985883539541253,14.933333333333334,0.0,0.0,0.0,183.19266251927877,134.71010850694444,113.11735966435185,210.1396349183271,111.87755545910494,150.86399594907408
VIDEO_7467231080735690017,13.8,240.87860145579316,73.66411361882716,239.34652102623457,2.791994116506532,133.14633487654322,34.288491030092594,1.4218875383979135,122.92311246141975,62.67163676697531
VIDEO_7452758752337399073,9.8,215.43340308463837,152.91356662326388,113.86143337673612,103.09343406109161,91.02818901909723,93.03569552951389,69.30976990514215,85.13928276909722,79.26792426215277
VIDEO_7297134358689860896,10.733333333333333,255.9715237125033,147.40581452546297,54.731168499228396,193.85874468563216,148.43142650462963,55.101015625,196.15560763627576,133.9852126736111,46.036167534722225
VIDEO_7586630099286510870,9.733333333333333,14.713075502613954,164.67128954475308,40.635023630401236,136.51891380660444,154.24769290123456,60.32647569444445,150.1823778459237,153.76296682098766,60.16230131172839
VIDEO_7325113581249301766,7.233333333333333,2039.2203809596758,215.78634474012586,5.324442545572917,2230.7112626767153,211.44563632541232,5.68923102484809,1574.0560307924832,228.0333285861545,3.4188469780815973
VIDEO_7381446389819018529,9.4,971.0844649218991,130.8783683127572,44.22974691358025,705.1431395782411,132.14915775034294,45.80754938271605,652.415178003577,132.54778669410152,48.2471426611797
VIDEO_7542538735116684566,13.766666666666667,329.0691545066843,69.85105556911893,48.38744778103299,178.34590480743083,99.67714436848958,49.25021531846788,1169.864865899428,130.37556966145834,80.03591410319011
VIDEO_7210434710646836485,7.166666666666667,303.1504798391583,134.90862895447532,58.906987847222226,260.59400219757237,143.2929123263889,38.043857542438275,20.225543015091507,29.759657600308643,167.50145688657406
VIDEO_7447927530448915735,14.8,119.06315538194444,0.5005642361111111,0.0,318.8314159103664,59.28220486111111,95.38174913194445,1125.864810448159,112.47784613715278,95.88096788194444
VIDEO_7226734943869750555,11.266666666666667,688.66030670066,122.30538001543209,212.52555507330246,345.8714934045358,101.13856867283951,135.79768277391975,294.4469622481397,119.68979841820988,141.59586419753086
VIDEO_7452387800818666785,7.6,180.10165447137337,226.4749257330247,20.405945216049382,186.13580101862547,126.97222945601852,93.81091435185185,373.4265257468439,109.38862750771605,147.52079282407408
VIDEO_7436439641298865441,9.12,3078.9426857662665,160.80437355324074,34.612813464506175,1629.307212935828,108.29494888117284,42.53870563271605,1612.4899517050137,175.6539742476852,27.402862172067902
VIDEO_7494205664135236886,8.6,874.7710273969568,187.9167719184028,60.81255425347222,691.4212329835667,156.8852756076389,32.313330078125,237.9481239129514,203.32361436631945,46.021830512152775
VIDEO_7246768104922008858,10.176843510176845,317.13944009218267,131.93423948688272,47.77259886188271,146.94073107946997,127.02303337191358,87.6012818287037,146.5401654043243,124.04572868441358,113.24800491898148
VIDEO_7051617295818362117,6.6,916.5413084394619,159.77595594618055,52.82357964409722,222.68191723627044,162.11593315972223,50.68238172743055,238.37730255988672,158.90489366319446,24.219270833333333
VIDEO_7165908407793372422,8.0,738.9935051338466,131.8817599826389,90.70089409722222,794.481610131365,131.99520073784723,90.97242513020834,232.48211769420013,175.03036458333332,45.46636501736111
VIDEO_7073513732395044102,9.2,102.82996961749217,120.7867431640625,119.7242414686415,194.2780049185579,109.48275248209636,157.3103519015842,30.274767706857673,104.37652926974826,72.52184380425348
VIDEO_7244559099352976666,6.2,0.0,1.0,255.0,41.31452449622321,139.9398119212963,117.78989824459876,4.885954375224149,158.7889096257716,72.27809027777778
VIDEO_7176549919933664517,7.666666666666667,116.20947959086985,154.8576885609568,52.64959635416667,526.0088826084445,126.08469762731481,59.48222415123457,34.504089858650865,156.60448977623457,57.37164496527778
VIDEO_7316851921288006944,13.55,180.4235782006637,125.42636911651235,130.16174575617285,172.18064572079618,104.45834876543209,126.41911651234568,415.6373494759182,124.32943238811728,95.26393614969136
VIDEO_7110099088661548293,14.1,891.1316108526288,118.93679300944011,104.15521240234375,299.9659072673983,120.59083557128906,103.61859639485677,553.0769212223406,117.41624789767795,147.5931108262804
VIDEO_7294659855434911008,8.433333333333334,771.967965301858,125.9748095334412,21.568153317152102,444.2925330250405,123.4674673004315,18.269909654800433,297.470894012945,5.549037553937432,188.44170037756203
VIDEO_7582952363116268812,14.2,1261.205276289426,133.3557586669922,74.79067654079861,437.4968770303545,129.14087592230902,73.35310363769531,626.776177031195,117.76989407009549,96.0632815890842
VIDEO_7517676181366295830,10.666666666666666,670.2807100598015,135.90926784939236,67.7304178873698,587.8409439644023,143.23400200737848,65.26287333170573,139.2374447859151,146.61280992296008,57.57695007324219
VIDEO_7454218208648727840,11.2,114.57996946659586,108.97534722222223,72.01244212962963,104.18079375499741,109.17031876929012,76.82644241898149,20.608339120277346,121.68827932098766,94.06323013117284
VIDEO_7515834191922072854,8.441775108441776,949.3323117437479,117.1827165316358,73.72555989583333,226.92563588764392,104.34487943672839,70.48213155864198,420.7069277612924,121.24112895447531,38.07495177469136
VIDEO_7510479503592901910,14.08,72.04495269659478,73.90479841820988,91.95735146604939,71.46972148697023,73.94486689814815,91.54659191743828,68.15078740169535,109.0855005787037,83.02033179012345
VIDEO_7255981234374069530,7.533333333333333,615.5470551160837,102.89458441840277,142.16785698784722,445.619833913703,127.559736328125,114.61386610243055,316.37454287591515,110.94633463541666,132.6928830295139
VIDEO_7332775399883033888,12.466666666666667,23.66991367959905,26.112429108796295,139.74585021219136,207.65830244064622,24.359452160493827,139.61473283179012,27.47833139001712,24.180795235339506,140.67552758487653
VIDEO_7353535610641976609,9.84,122.93219280913553,190.7338064236111,40.455019772376545,113.20587065362685,169.21047164351853,71.25,150.6504495999697,192.2005902777778,43.46930555555556
VIDEO_6798641094109269253,14.366666666666667,1636.3584019772502,115.11722649468317,81.82345750596788,809.6204595879341,124.32034640842014,75.04874335394965,365.58925788598646,129.51080830891928,65.18387179904514
VIDEO_7057221943623306501,11.3,279.0836640763977,115.93068901909722,149.81220703125,473.952897487545,127.20811089409722,133.90587565104167,176.32773841382723,130.24217230902778,119.03565755208334
